side,charge,pt,phi,eta,momentum_scale
0,-1,0.8,-1.7016960206944713,-1.0,0.9749252
0,-1,0.8,-1.7016960206944713,-0.8,0.98650414
0,-1,0.8,-1.7016960206944713,-0.6000000000000001,1.0106511
0,-1,0.8,-1.7016960206944713,-0.4,1.0192889
0,-1,0.8,-1.7016960206944713,-0.20000000000000007,1.0207199
0,-1,0.8,-1.7016960206944713,0.0,1.0203652
0,-1,0.8,-1.7016960206944713,0.20000000000000007,1.019178
0,-1,0.8,-1.7016960206944713,0.4,1.0168858
0,-1,0.8,-1.7016960206944713,0.6,1.013968
0,-1,0.8,-1.7016960206944713,0.7999999999999999,1.01122
0,-1,0.8,-1.7016960206944713,1.0,1.00906
0,-1,0.8,-1.439896632895322,-1.0,0.97586495
0,-1,0.8,-1.439896632895322,-0.8,0.9849849
0,-1,0.8,-1.439896632895322,-0.6000000000000001,1.008655
0,-1,0.8,-1.439896632895322,-0.4,1.0176611
0,-1,0.8,-1.439896632895322,-0.20000000000000007,1.0194907
0,-1,0.8,-1.439896632895322,0.0,1.0198874
0,-1,0.8,-1.439896632895322,0.20000000000000007,1.0194097
0,-1,0.8,-1.439896632895322,0.4,1.0176018
0,-1,0.8,-1.439896632895322,0.6,1.0149144
0,-1,0.8,-1.439896632895322,0.7999999999999999,1.0120908
0,-1,0.8,-1.439896632895322,1.0,1.0097053
0,-1,0.8,-1.1780972450961724,-1.0,0.9736955
0,-1,0.8,-1.1780972450961724,-0.8,0.9812855
0,-1,0.8,-1.1780972450961724,-0.6000000000000001,1.003541
0,-1,0.8,-1.1780972450961724,-0.4,1.0140203
0,-1,0.8,-1.1780972450961724,-0.20000000000000007,1.0168697
0,-1,0.8,-1.1780972450961724,0.0,1.0184504
0,-1,0.8,-1.1780972450961724,0.20000000000000007,1.0189277
0,-1,0.8,-1.1780972450961724,0.4,1.0178341
0,-1,0.8,-1.1780972450961724,0.6,1.0156655
0,-1,0.8,-1.1780972450961724,0.7999999999999999,1.0130416
0,-1,0.8,-1.1780972450961724,1.0,1.0105553
0,-1,0.8,-0.9162978572970231,-1.0,0.96944064
0,-1,0.8,-0.9162978572970231,-0.8,0.9778839
0,-1,0.8,-0.9162978572970231,-0.6000000000000001,0.9962974
0,-1,0.8,-0.9162978572970231,-0.4,1.0085963
0,-1,0.8,-0.9162978572970231,-0.20000000000000007,1.0132055
0,-1,0.8,-0.9162978572970231,0.0,1.0162001
0,-1,0.8,-0.9162978572970231,0.20000000000000007,1.0177618
0,-1,0.8,-0.9162978572970231,0.4,1.0174695
0,-1,0.8,-0.9162978572970231,0.6,1.0158931
0,-1,0.8,-0.9162978572970231,0.7999999999999999,1.0136251
0,-1,0.8,-0.9162978572970231,1.0,1.0112091
0,-1,0.8,-0.6544984694978737,-1.0,0.96537656
0,-1,0.8,-0.6544984694978737,-0.8,0.9766021
0,-1,0.8,-0.6544984694978737,-0.6000000000000001,0.9903099
0,-1,0.8,-0.6544984694978737,-0.4,1.002838
0,-1,0.8,-0.6544984694978737,-0.20000000000000007,1.0092696
0,-1,0.8,-0.6544984694978737,0.0,1.0137081
0,-1,0.8,-0.6544984694978737,0.20000000000000007,1.0163426
0,-1,0.8,-0.6544984694978737,0.4,1.0167929
0,-1,0.8,-0.6544984694978737,0.6,1.0156822
0,-1,0.8,-0.6544984694978737,0.7999999999999999,1.0136737
0,-1,0.8,-0.6544984694978737,1.0,1.0113312
0,-1,0.8,-0.39269908169872436,-1.0,0.9628729
0,-1,0.8,-0.39269908169872436,-0.8,0.97660923
0,-1,0.8,-0.39269908169872436,-0.6000000000000001,0.9877746
0,-1,0.8,-0.39269908169872436,-0.4,0.99945354
0,-1,0.8,-0.39269908169872436,-0.20000000000000007,1.0067996
0,-1,0.8,-0.39269908169872436,0.0,1.0121363
0,-1,0.8,-0.39269908169872436,0.20000000000000007,1.0153927
0,-1,0.8,-0.39269908169872436,0.4,1.0162035
0,-1,0.8,-0.39269908169872436,0.6,1.0152258
0,-1,0.8,-0.39269908169872436,0.7999999999999999,1.0131873
0,-1,0.8,-0.39269908169872436,1.0,1.0107363
0,-1,0.8,-0.1308996938995748,-1.0,0.9616454
0,-1,0.8,-0.1308996938995748,-0.8,0.9763355
0,-1,0.8,-0.1308996938995748,-0.6000000000000001,0.9882415
0,-1,0.8,-0.1308996938995748,-0.4,1.0000836
0,-1,0.8,-0.1308996938995748,-0.20000000000000007,1.0072688
0,-1,0.8,-0.1308996938995748,0.0,1.0123922
0,-1,0.8,-0.1308996938995748,0.20000000000000007,1.0152946
0,-1,0.8,-0.1308996938995748,0.4,1.0157021
0,-1,0.8,-0.1308996938995748,0.6,1.0142866
0,-1,0.8,-0.1308996938995748,0.7999999999999999,1.0118171
0,-1,0.8,-0.1308996938995748,1.0,1.0090789
0,-1,0.8,0.13089969389957457,-1.0,0.9618442
0,-1,0.8,0.13089969389957457,-0.8,0.974852
0,-1,0.8,0.13089969389957457,-0.6000000000000001,0.9911833
0,-1,0.8,0.13089969389957457,-0.4,1.004548
0,-1,0.8,0.13089969389957457,-0.20000000000000007,1.0106193
0,-1,0.8,0.13089969389957457,0.0,1.0141088
0,-1,0.8,0.13089969389957457,0.20000000000000007,1.0152956
0,-1,0.8,0.13089969389957457,0.4,1.0143372
0,-1,0.8,0.13089969389957457,0.6,1.0119361
0,-1,0.8,0.13089969389957457,0.7999999999999999,1.0089288
0,-1,0.8,0.13089969389957457,1.0,1.0061858
0,-1,0.8,0.3926990816987239,-1.0,0.9646215
0,-1,0.8,0.3926990816987239,-0.8,0.9729624
0,-1,0.8,0.3926990816987239,-0.6000000000000001,0.9959774
0,-1,0.8,0.3926990816987239,-0.4,1.010363
0,-1,0.8,0.3926990816987239,-0.20000000000000007,1.014625
0,-1,0.8,0.3926990816987239,0.0,1.0159202
0,-1,0.8,0.3926990816987239,0.20000000000000007,1.0147024
0,-1,0.8,0.3926990816987239,0.4,1.0116955
0,-1,0.8,0.3926990816987239,0.6,1.0082684
0,-1,0.8,0.3926990816987239,0.7999999999999999,1.005371
0,-1,0.8,0.3926990816987239,1.0,1.0033494
0,-1,0.8,0.6544984694978733,-1.0,0.9690935
0,-1,0.8,0.6544984694978733,-0.8,0.97332686
0,-1,0.8,0.6544984694978733,-0.6000000000000001,0.99926347
0,-1,0.8,0.6544984694978733,-0.4,1.0125694
0,-1,0.8,0.6544984694978733,-0.20000000000000007,1.0153543
0,-1,0.8,0.6544984694978733,0.0,1.0151967
0,-1,0.8,0.6544984694978733,0.20000000000000007,1.0126282
0,-1,0.8,0.6544984694978733,0.4,1.008767
0,-1,0.8,0.6544984694978733,0.6,1.005317
0,-1,0.8,0.6544984694978733,0.7999999999999999,1.0030462
0,-1,0.8,0.6544984694978733,1.0,1.0017726
0,-1,0.8,0.9162978572970226,-1.0,0.9714504
0,-1,0.8,0.9162978572970226,-0.8,0.97375363
0,-1,0.8,0.9162978572970226,-0.6000000000000001,0.9984496
0,-1,0.8,0.9162978572970226,-0.4,1.0110844
0,-1,0.8,0.9162978572970226,-0.20000000000000007,1.0136856
0,-1,0.8,0.9162978572970226,0.0,1.0131129
0,-1,0.8,0.9162978572970226,0.20000000000000007,1.0102273
0,-1,0.8,0.9162978572970226,0.4,1.0066328
0,-1,0.8,0.9162978572970226,0.6,1.0038328
0,-1,0.8,0.9162978572970226,0.7999999999999999,1.0021307
0,-1,0.8,0.9162978572970226,1.0,1.0012145
0,-1,0.8,1.178097245096172,-1.0,0.97014374
0,-1,0.8,1.178097245096172,-0.8,0.9714058
0,-1,0.8,1.178097245096172,-0.6000000000000001,0.9945076
0,-1,0.8,1.178097245096172,-0.4,1.0079188
0,-1,0.8,1.178097245096172,-0.20000000000000007,1.0116198
0,-1,0.8,1.178097245096172,0.0,1.011645
0,-1,0.8,1.178097245096172,0.20000000000000007,1.0090241
0,-1,0.8,1.178097245096172,0.4,1.0058392
0,-1,0.8,1.178097245096172,0.6,1.003477
0,-1,0.8,1.178097245096172,0.7999999999999999,1.0020342
0,-1,0.8,1.178097245096172,1.0,1.001209
0,-1,0.8,1.4398966328953215,-1.0,0.96693057
0,-1,0.8,1.4398966328953215,-0.8,0.96960646
0,-1,0.8,1.4398966328953215,-0.6000000000000001,0.9904263
0,-1,0.8,1.4398966328953215,-0.4,1.0031608
0,-1,0.8,1.4398966328953215,-0.20000000000000007,1.0083494
0,-1,0.8,1.4398966328953215,0.0,1.0100967
0,-1,0.8,1.4398966328953215,0.20000000000000007,1.0085182
0,-1,0.8,1.4398966328953215,0.4,1.005927
0,-1,0.8,1.4398966328953215,0.6,1.00392
0,-1,0.8,1.4398966328953215,0.7999999999999999,1.0026104
0,-1,0.8,1.4398966328953215,1.0,1.0017272
0,-1,0.8,1.7016960206944711,-1.0,0.9639252
0,-1,0.8,1.7016960206944711,-0.8,0.97063047
0,-1,0.8,1.7016960206944711,-0.6000000000000001,0.99007446
0,-1,0.8,1.7016960206944711,-0.4,1.0009155
0,-1,0.8,1.7016960206944711,-0.20000000000000007,1.005881
0,-1,0.8,1.7016960206944711,0.0,1.0087004
0,-1,0.8,1.7016960206944711,0.20000000000000007,1.0085272
0,-1,0.8,1.7016960206944711,0.4,1.0068822
0,-1,0.8,1.7016960206944711,0.6,1.0052688
0,-1,0.8,1.7016960206944711,0.7999999999999999,1.0040187
0,-1,0.8,1.7016960206944711,1.0,1.0029826
0,-1,0.8,1.9634954084936203,-1.0,0.96216005
0,-1,0.8,1.9634954084936203,-0.8,0.9728911
0,-1,0.8,1.9634954084936203,-0.6000000000000001,0.9920354
0,-1,0.8,1.9634954084936203,-0.4,1.0023409
0,-1,0.8,1.9634954084936203,-0.20000000000000007,1.0072217
0,-1,0.8,1.9634954084936203,0.0,1.0103569
0,-1,0.8,1.9634954084936203,0.20000000000000007,1.010767
0,-1,0.8,1.9634954084936203,0.4,1.009423
0,-1,0.8,1.9634954084936203,0.6,1.0076361
0,-1,0.8,1.9634954084936203,0.7999999999999999,1.0060879
0,-1,0.8,1.9634954084936203,1.0,1.0047895
0,-1,0.8,2.22529479629277,-1.0,0.96151525
0,-1,0.8,2.22529479629277,-0.8,0.97503966
0,-1,0.8,2.22529479629277,-0.6000000000000001,0.99418277
0,-1,0.8,2.22529479629277,-0.4,1.0044214
0,-1,0.8,2.22529479629277,-0.20000000000000007,1.0093282
0,-1,0.8,2.22529479629277,0.0,1.0125741
0,-1,0.8,2.22529479629277,0.20000000000000007,1.0132267
0,-1,0.8,2.22529479629277,0.4,1.0120078
0,-1,0.8,2.22529479629277,0.6,1.0100074
0,-1,0.8,2.22529479629277,0.7999999999999999,1.0081376
0,-1,0.8,2.22529479629277,1.0,1.0066017
0,-1,0.8,2.4870941840919194,-1.0,0.9615369
0,-1,0.8,2.4870941840919194,-0.8,0.9768431
0,-1,0.8,2.4870941840919194,-0.6000000000000001,0.99595785
0,-1,0.8,2.4870941840919194,-0.4,1.006024
0,-1,0.8,2.4870941840919194,-0.20000000000000007,1.0107945
0,-1,0.8,2.4870941840919194,0.0,1.0139277
0,-1,0.8,2.4870941840919194,0.20000000000000007,1.0146435
0,-1,0.8,2.4870941840919194,0.4,1.0135976
0,-1,0.8,2.4870941840919194,0.6,1.0116327
0,-1,0.8,2.4870941840919194,0.7999999999999999,1.0096346
0,-1,0.8,2.4870941840919194,1.0,1.0079664
0,-1,0.8,2.7488935718910685,-1.0,0.9619176
0,-1,0.8,2.7488935718910685,-0.8,0.9782834
0,-1,0.8,2.7488935718910685,-0.6000000000000001,0.997272
0,-1,0.8,2.7488935718910685,-0.4,1.0071315
0,-1,0.8,2.7488935718910685,-0.20000000000000007,1.0116898
0,-1,0.8,2.7488935718910685,0.0,1.0145966
0,-1,0.8,2.7488935718910685,0.20000000000000007,1.0152414
0,-1,0.8,2.7488935718910685,0.4,1.0142927
0,-1,0.8,2.7488935718910685,0.6,1.0124542
0,-1,0.8,2.7488935718910685,0.7999999999999999,1.0104947
0,-1,0.8,2.7488935718910685,1.0,1.0088106
0,-1,0.8,3.010692959690218,-1.0,0.96247864
0,-1,0.8,3.010692959690218,-0.8,0.9793363
0,-1,0.8,3.010692959690218,-0.6000000000000001,0.99812627
0,-1,0.8,3.010692959690218,-0.4,1.0078994
0,-1,0.8,3.010692959690218,-0.20000000000000007,1.0122371
0,-1,0.8,3.010692959690218,0.0,1.0148789
0,-1,0.8,3.010692959690218,0.20000000000000007,1.0154
0,-1,0.8,3.010692959690218,0.4,1.0144706
0,-1,0.8,3.010692959690218,0.6,1.0127258
0,-1,0.8,3.010692959690218,0.7999999999999999,1.0108513
0,-1,0.8,3.010692959690218,1.0,1.0092205
0,-1,2.95,-3.0106929596902186,-1.0,0.96428555
0,-1,2.95,-3.0106929596902186,-0.8,0.9770975
0,-1,2.95,-3.0106929596902186,-0.6000000000000001,0.98768014
0,-1,2.95,-3.0106929596902186,-0.4,0.9878528
0,-1,2.95,-3.0106929596902186,-0.20000000000000007,1.0071477
0,-1,2.95,-3.0106929596902186,0.0,1.0170151
0,-1,2.95,-3.0106929596902186,0.20000000000000007,1.0186329
0,-1,2.95,-3.0106929596902186,0.4,1.019652
0,-1,2.95,-3.0106929596902186,0.6,1.0194691
0,-1,2.95,-3.0106929596902186,0.7999999999999999,1.0181788
0,-1,2.95,-3.0106929596902186,1.0,1.0162822
0,-1,2.95,-2.748893571891069,-1.0,0.9621577
0,-1,2.95,-2.748893571891069,-0.8,0.97410756
0,-1,2.95,-2.748893571891069,-0.6000000000000001,0.98600316
0,-1,2.95,-2.748893571891069,-0.4,0.99404615
0,-1,2.95,-2.748893571891069,-0.20000000000000007,1.0183256
0,-1,2.95,-2.748893571891069,0.0,1.0215751
0,-1,2.95,-2.748893571891069,0.20000000000000007,1.0216851
0,-1,2.95,-2.748893571891069,0.4,1.0219015
0,-1,2.95,-2.748893571891069,0.6,1.0210929
0,-1,2.95,-2.748893571891069,0.7999999999999999,1.0192212
0,-1,2.95,-2.748893571891069,1.0,1.016853
0,-1,2.95,-2.4870941840919194,-1.0,0.9584423
0,-1,2.95,-2.4870941840919194,-0.8,0.9676601
0,-1,2.95,-2.4870941840919194,-0.6000000000000001,0.9830143
0,-1,2.95,-2.4870941840919194,-0.4,1.0106033
0,-1,2.95,-2.4870941840919194,-0.20000000000000007,1.0259897
0,-1,2.95,-2.4870941840919194,0.0,1.0252589
0,-1,2.95,-2.4870941840919194,0.20000000000000007,1.0246327
0,-1,2.95,-2.4870941840919194,0.4,1.0238863
0,-1,2.95,-2.4870941840919194,0.6,1.0223364
0,-1,2.95,-2.4870941840919194,0.7999999999999999,1.0199372
0,-1,2.95,-2.4870941840919194,1.0,1.0172086
0,-1,2.95,-2.2252947962927703,-1.0,0.95599747
0,-1,2.95,-2.2252947962927703,-0.8,0.9604543
0,-1,2.95,-2.2252947962927703,-0.6000000000000001,0.9857602
0,-1,2.95,-2.2252947962927703,-0.4,1.0253661
0,-1,2.95,-2.2252947962927703,-0.20000000000000007,1.0285846
0,-1,2.95,-2.2252947962927703,0.0,1.0273342
0,-1,2.95,-2.2252947962927703,0.20000000000000007,1.0262232
0,-1,2.95,-2.2252947962927703,0.4,1.0246466
0,-1,2.95,-2.2252947962927703,0.6,1.02258
0,-1,2.95,-2.2252947962927703,0.7999999999999999,1.019946
0,-1,2.95,-2.2252947962927703,1.0,1.0170956
0,-1,2.95,-1.963495408493621,-1.0,0.95599747
0,-1,2.95,-1.963495408493621,-0.8,0.95788455
0,-1,2.95,-1.963495408493621,-0.6000000000000001,1.0001856
0,-1,2.95,-1.963495408493621,-0.4,1.0279216
0,-1,2.95,-1.963495408493621,-0.20000000000000007,1.0291228
0,-1,2.95,-1.963495408493621,0.0,1.0279255
0,-1,2.95,-1.963495408493621,0.20000000000000007,1.0264938
0,-1,2.95,-1.963495408493621,0.4,1.0244575
0,-1,2.95,-1.963495408493621,0.6,1.0221726
0,-1,2.95,-1.963495408493621,0.7999999999999999,1.0195414
0,-1,2.95,-1.963495408493621,1.0,1.016705
0,-1,2.95,-1.7016960206944713,-1.0,0.95599747
0,-1,2.95,-1.7016960206944713,-0.8,0.9605462
0,-1,2.95,-1.7016960206944713,-0.6000000000000001,1.0048381
0,-1,2.95,-1.7016960206944713,-0.4,1.027366
0,-1,2.95,-1.7016960206944713,-0.20000000000000007,1.029105
0,-1,2.95,-1.7016960206944713,0.0,1.027959
0,-1,2.95,-1.7016960206944713,0.20000000000000007,1.0262995
0,-1,2.95,-1.7016960206944713,0.4,1.0240654
0,-1,2.95,-1.7016960206944713,0.6,1.0216907
0,-1,2.95,-1.7016960206944713,0.7999999999999999,1.0191072
0,-1,2.95,-1.7016960206944713,1.0,1.0163012
0,-1,2.95,-1.439896632895322,-1.0,0.95599747
0,-1,2.95,-1.439896632895322,-0.8,0.9637809
0,-1,2.95,-1.439896632895322,-0.6000000000000001,1.0052367
0,-1,2.95,-1.439896632895322,-0.4,1.0279762
0,-1,2.95,-1.439896632895322,-0.20000000000000007,1.0303844
0,-1,2.95,-1.439896632895322,0.0,1.0289632
0,-1,2.95,-1.439896632895322,0.20000000000000007,1.026774
0,-1,2.95,-1.439896632895322,0.4,1.0241567
0,-1,2.95,-1.439896632895322,0.6,1.0215317
0,-1,2.95,-1.439896632895322,0.7999999999999999,1.0188597
0,-1,2.95,-1.439896632895322,1.0,1.0160094
0,-1,2.95,-1.1780972450961724,-1.0,0.95599747
0,-1,2.95,-1.1780972450961724,-0.8,0.9615529
0,-1,2.95,-1.1780972450961724,-0.6000000000000001,1.0038472
0,-1,2.95,-1.1780972450961724,-0.4,1.0311798
0,-1,2.95,-1.1780972450961724,-0.20000000000000007,1.0337857
0,-1,2.95,-1.1780972450961724,0.0,1.0315676
0,-1,2.95,-1.1780972450961724,0.20000000000000007,1.0283066
0,-1,2.95,-1.1780972450961724,0.4,1.0248054
0,-1,2.95,-1.1780972450961724,0.6,1.0215936
0,-1,2.95,-1.1780972450961724,0.7999999999999999,1.0186236
0,-1,2.95,-1.1780972450961724,1.0,1.0156288
0,-1,2.95,-0.9162978572970231,-1.0,0.95599747
0,-1,2.95,-0.9162978572970231,-0.8,0.9589539
0,-1,2.95,-0.9162978572970231,-0.6000000000000001,1.0012535
0,-1,2.95,-0.9162978572970231,-0.4,1.0338808
0,-1,2.95,-0.9162978572970231,-0.20000000000000007,1.0378476
0,-1,2.95,-0.9162978572970231,0.0,1.0347933
0,-1,2.95,-0.9162978572970231,0.20000000000000007,1.0302627
0,-1,2.95,-0.9162978572970231,0.4,1.0255023
0,-1,2.95,-0.9162978572970231,0.6,1.0213757
0,-1,2.95,-0.9162978572970231,0.7999999999999999,1.0178752
0,-1,2.95,-0.9162978572970231,1.0,1.0146174
0,-1,2.95,-0.6544984694978737,-1.0,0.95599747
0,-1,2.95,-0.6544984694978737,-0.8,0.96041703
0,-1,2.95,-0.6544984694978737,-0.6000000000000001,0.9908622
0,-1,2.95,-0.6544984694978737,-0.4,1.0325428
0,-1,2.95,-0.6544984694978737,-0.20000000000000007,1.0404733
0,-1,2.95,-0.6544984694978737,0.0,1.0370171
0,-1,2.95,-0.6544984694978737,0.20000000000000007,1.0312377
0,-1,2.95,-0.6544984694978737,0.4,1.0249829
0,-1,2.95,-0.6544984694978737,0.6,1.01972
0,-1,2.95,-0.6544984694978737,0.7999999999999999,1.0155591
0,-1,2.95,-0.6544984694978737,1.0,1.0120248
0,-1,2.95,-0.39269908169872436,-1.0,0.9560759
0,-1,2.95,-0.39269908169872436,-0.8,0.9622142
0,-1,2.95,-0.39269908169872436,-0.6000000000000001,0.9815068
0,-1,2.95,-0.39269908169872436,-0.4,1.0281833
0,-1,2.95,-0.39269908169872436,-0.20000000000000007,1.0399604
0,-1,2.95,-0.39269908169872436,0.0,1.0359854
0,-1,2.95,-0.39269908169872436,0.20000000000000007,1.0286356
0,-1,2.95,-0.39269908169872436,0.4,1.0207976
0,-1,2.95,-0.39269908169872436,0.6,1.0147592
0,-1,2.95,-0.39269908169872436,0.7999999999999999,1.010541
0,-1,2.95,-0.39269908169872436,1.0,1.0074378
0,-1,2.95,-0.1308996938995748,-1.0,0.9563331
0,-1,2.95,-0.1308996938995748,-0.8,0.96209544
0,-1,2.95,-0.1308996938995748,-0.6000000000000001,0.9733176
0,-1,2.95,-0.1308996938995748,-0.4,1.022118
0,-1,2.95,-0.1308996938995748,-0.20000000000000007,1.0329448
0,-1,2.95,-0.1308996938995748,0.0,1.0277444
0,-1,2.95,-0.1308996938995748,0.20000000000000007,1.0192851
0,-1,2.95,-0.1308996938995748,0.4,1.0119914
0,-1,2.95,-0.1308996938995748,0.6,1.0075307
0,-1,2.95,-0.1308996938995748,0.7999999999999999,1.004973
0,-1,2.95,-0.1308996938995748,1.0,1.0033635
0,-1,2.95,0.13089969389957457,-1.0,0.95599747
0,-1,2.95,0.13089969389957457,-0.8,0.95951796
0,-1,2.95,0.13089969389957457,-0.6000000000000001,0.96775365
0,-1,2.95,0.13089969389957457,-0.4,1.0114449
0,-1,2.95,0.13089969389957457,-0.20000000000000007,1.0169212
0,-1,2.95,0.13089969389957457,0.0,1.0128855
0,-1,2.95,0.13089969389957457,0.20000000000000007,1.0078492
0,-1,2.95,0.13089969389957457,0.4,1.0045549
0,-1,2.95,0.13089969389957457,0.6,1.0028819
0,-1,2.95,0.13089969389957457,0.7999999999999999,1.0019877
0,-1,2.95,0.13089969389957457,1.0,1.0014205
0,-1,2.95,0.3926990816987239,-1.0,0.95599747
0,-1,2.95,0.3926990816987239,-0.8,0.9570864
0,-1,2.95,0.3926990816987239,-0.6000000000000001,0.9650981
0,-1,2.95,0.3926990816987239,-0.4,1.0036465
0,-1,2.95,0.3926990816987239,-0.20000000000000007,1.0056599
0,-1,2.95,0.3926990816987239,0.0,1.0040811
0,-1,2.95,0.3926990816987239,0.20000000000000007,1.0025324
0,-1,2.95,0.3926990816987239,0.4,1.00164
0,-1,2.95,0.3926990816987239,0.6,1.0011868
0,-1,2.95,0.3926990816987239,0.7999999999999999,1.0009087
0,-1,2.95,0.3926990816987239,1.0,1.0007011
0,-1,2.95,0.6544984694978733,-1.0,0.95599747
0,-1,2.95,0.6544984694978733,-0.8,0.9562435
0,-1,2.95,0.6544984694978733,-0.6000000000000001,0.96147114
0,-1,2.95,0.6544984694978733,-0.4,1.0000757
0,-1,2.95,0.6544984694978733,-0.20000000000000007,1.0022718
0,-1,2.95,0.6544984694978733,0.0,1.0016284
0,-1,2.95,0.6544984694978733,0.20000000000000007,1.0011021
0,-1,2.95,0.6544984694978733,0.4,1.0008246
0,-1,2.95,0.6544984694978733,0.6,1.0006694
0,-1,2.95,0.6544984694978733,0.7999999999999999,1.0005488
0,-1,2.95,0.6544984694978733,1.0,1.0004432
0,-1,2.95,0.9162978572970226,-1.0,0.95599747
0,-1,2.95,0.9162978572970226,-0.8,0.9567222
0,-1,2.95,0.9162978572970226,-0.6000000000000001,0.9570453
0,-1,2.95,0.9162978572970226,-0.4,0.9938154
0,-1,2.95,0.9162978572970226,-0.20000000000000007,1.0013146
0,-1,2.95,0.9162978572970226,0.0,1.0011019
0,-1,2.95,0.9162978572970226,0.20000000000000007,1.0007987
0,-1,2.95,0.9162978572970226,0.4,1.0006422
0,-1,2.95,0.9162978572970226,0.6,1.000542
0,-1,2.95,0.9162978572970226,0.7999999999999999,1.0004524
0,-1,2.95,0.9162978572970226,1.0,1.0003705
0,-1,2.95,1.178097245096172,-1.0,0.95599747
0,-1,2.95,1.178097245096172,-0.8,0.9593336
0,-1,2.95,1.178097245096172,-0.6000000000000001,0.95831317
0,-1,2.95,1.178097245096172,-0.4,0.9738801
0,-1,2.95,1.178097245096172,-0.20000000000000007,0.99922353
0,-1,2.95,1.178097245096172,0.0,1.0010637
0,-1,2.95,1.178097245096172,0.20000000000000007,1.0008836
0,-1,2.95,1.178097245096172,0.4,1.0007344
0,-1,2.95,1.178097245096172,0.6,1.000617
0,-1,2.95,1.178097245096172,0.7999999999999999,1.0005083
0,-1,2.95,1.178097245096172,1.0,1.0004133
0,-1,2.95,1.4398966328953215,-1.0,0.9577542
0,-1,2.95,1.4398966328953215,-0.8,0.96439314
0,-1,2.95,1.4398966328953215,-0.6000000000000001,0.9629183
0,-1,2.95,1.4398966328953215,-0.4,0.96027726
0,-1,2.95,1.4398966328953215,-0.20000000000000007,0.9861279
0,-1,2.95,1.4398966328953215,0.0,0.9994115
0,-1,2.95,1.4398966328953215,0.20000000000000007,1.001071
0,-1,2.95,1.4398966328953215,0.4,1.0011394
0,-1,2.95,1.4398966328953215,0.6,1.000975
0,-1,2.95,1.4398966328953215,0.7999999999999999,1.0007887
0,-1,2.95,1.4398966328953215,1.0,1.0006274
0,-1,2.95,1.7016960206944711,-1.0,0.960542
0,-1,2.95,1.7016960206944711,-0.8,0.96775246
0,-1,2.95,1.7016960206944711,-0.6000000000000001,0.9669342
0,-1,2.95,1.7016960206944711,-0.4,0.9642541
0,-1,2.95,1.7016960206944711,-0.20000000000000007,0.9715705
0,-1,2.95,1.7016960206944711,0.0,0.99136454
0,-1,2.95,1.7016960206944711,0.20000000000000007,0.99921554
0,-1,2.95,1.7016960206944711,0.4,1.0016705
0,-1,2.95,1.7016960206944711,0.6,1.0019273
0,-1,2.95,1.7016960206944711,0.7999999999999999,1.0016476
0,-1,2.95,1.7016960206944711,1.0,1.0012981
0,-1,2.95,1.9634954084936203,-1.0,0.96278447
0,-1,2.95,1.9634954084936203,-0.8,0.9687116
0,-1,2.95,1.9634954084936203,-0.6000000000000001,0.9728256
0,-1,2.95,1.9634954084936203,-0.4,0.9736655
0,-1,2.95,1.9634954084936203,-0.20000000000000007,0.97345996
0,-1,2.95,1.9634954084936203,0.0,0.9877851
0,-1,2.95,1.9634954084936203,0.20000000000000007,0.9993238
0,-1,2.95,1.9634954084936203,0.4,1.0031147
0,-1,2.95,1.9634954084936203,0.6,1.0037961
0,-1,2.95,1.9634954084936203,0.7999999999999999,1.003585
0,-1,2.95,1.9634954084936203,1.0,1.002993
0,-1,2.95,2.22529479629277,-1.0,0.96408534
0,-1,2.95,2.22529479629277,-0.8,0.97023124
0,-1,2.95,2.22529479629277,-0.6000000000000001,0.9804775
0,-1,2.95,2.22529479629277,-0.4,0.9810381
0,-1,2.95,2.22529479629277,-0.20000000000000007,0.9796953
0,-1,2.95,2.22529479629277,0.0,0.99084145
0,-1,2.95,2.22529479629277,0.20000000000000007,1.0033214
0,-1,2.95,2.22529479629277,0.4,1.0079969
0,-1,2.95,2.22529479629277,0.6,1.0082921
0,-1,2.95,2.22529479629277,0.7999999999999999,1.0075116
0,-1,2.95,2.22529479629277,1.0,1.0063702
0,-1,2.95,2.4870941840919194,-1.0,0.9647748
0,-1,2.95,2.4870941840919194,-0.8,0.9729624
0,-1,2.95,2.4870941840919194,-0.6000000000000001,0.98478097
0,-1,2.95,2.4870941840919194,-0.4,0.9840431
0,-1,2.95,2.4870941840919194,-0.20000000000000007,0.9838476
0,-1,2.95,2.4870941840919194,0.0,0.9967157
0,-1,2.95,2.4870941840919194,0.20000000000000007,1.0080663
0,-1,2.95,2.4870941840919194,0.4,1.0124121
0,-1,2.95,2.4870941840919194,0.6,1.0127238
0,-1,2.95,2.4870941840919194,0.7999999999999999,1.0118022
0,-1,2.95,2.4870941840919194,1.0,1.0104027
0,-1,2.95,2.7488935718910685,-1.0,0.9650779
0,-1,2.95,2.7488935718910685,-0.8,0.97563106
0,-1,2.95,2.7488935718910685,-0.6000000000000001,0.9869458
0,-1,2.95,2.7488935718910685,-0.4,0.98518443
0,-1,2.95,2.7488935718910685,-0.20000000000000007,0.98832375
0,-1,2.95,2.7488935718910685,0.0,1.0037128
0,-1,2.95,2.7488935718910685,0.20000000000000007,1.012352
0,-1,2.95,2.7488935718910685,0.4,1.0155048
